I1,I2,I3
9.1437,-514.8046,-0.2161
4.4842,-512.5819,-0.5396
6.425,-513.217,-0.625
10.2927,-513.852,-0.1099
6.3037,-513.0053,-0.6848
9.3478,-513.0053,-0.2234
6.2181,-515.4396,-0.3979
8.9508,-515.2279,-0.4333
5.9466,-513.0053,-0.4565
4.6782,-513.6403,-0.0671
9.1452,-512.3702,-0.6299
3.697,-514.3812,-0.3796
9.1412,-513.217,-0.177
4.289,-513.217,-0.3333
6.6168,-512.1586,-0.6287
8.0826,-515.0162,0.0537
8.0751,-514.3812,-0.0122
8.8351,-513.217,-0.0269
7.4844,-515.0162,0.1001
7.3727,-513.4286,-0.155
10.2966,-514.5929,0.3064
5.5487,-514.8046,0.3174
8.6315,-516.0746,-0.387
9.0221,-513.0053,0.0269
7.4893,-513.217,0.1099
10.0929,-514.5929,-0.3369
5.4301,-512.1586,0.3394
9.4258,-515.2279,0.1575
6.6999,-513.0053,-0.177
6.2208,-513.6403,0.2527
6.424,-514.3812,0.238
5.6262,-513.217,0.0635
10.6873,-513.0053,0.2478
5.1562,-515.4396,-0.1099
9.3452,-515.0162,0.0598
7.8864,-512.7936,0.3113
5.7491,-513.852,0.2563
10.4124,-513.0053,-0.2637
4.8386,-514.5929,0.1453
7.9647,-513.6403,0.1721
11.5584,-513.4286,-0.1331
3.2196,-512.3702,0.177
12.2317,-513.852,0.1892
8.5482,-512.5819,0.2783
9.1437,-512.7936,0.2051
7.5668,-515.0162,0.1953
7.6784,-513.6403,-0.155
7.966,-514.3812,0.3442
5.0333,-513.217,0.5017
5.9475,-516.0746,-0.1929
5.0346,-512.7936,-0.1392
6.4928,-513.0053,-0.3271
8.4394,-514.3812,-0.1477
8.3553,-511.9469,-0.6189
8.2779,-515.0162,-0.3943
10.8074,-513.0053,-0.3137
7.2124,-513.4286,-0.3601
7.0887,-514.0637,-0.2759
5.8308,-513.4286,0.011
10.689,-513.0053,-0.4871
7.0867,-515.2279,-0.2808
5.1562,-515.4396,-0.0989
10.8103,-513.217,-0.4102
8.6269,-513.852,-0.4248
7.7613,-512.5819,-0.2234
4.3685,-514.0637,-0.5127
10.0913,-513.0053,-0.3796
7.5668,-513.4286,-0.3528
5.1548,-512.1586,-0.6274
12.0752,-513.852,-0.4089
10.0162,-512.3702,-0.0085
7.5668,-512.5819,-0.4407
6.1034,-514.0637,0.0159
6.8941,-511.9469,-0.2197
7.8872,-513.0053,-0.0952
8.2757,-512.3702,0.1221
9.7033,-513.6403,0.1208
6.4205,-513.6403,0.1428
8.1635,-515.0162,-0.2344
9.7022,-513.217,-0.2966
8.1555,-513.4286,-0.21
5.433,-515.2279,-0.3076
4.2908,-511.6294,-0.0281
10.2955,-514.8046,-0.0647
5.7497,-513.852,-0.4651
6.2986,-512.5819,-0.0623
10.4862,-513.4286,-0.6726
8.6292,-514.8046,-0.3003
7.9681,-514.8046,-0.2393
7.0856,-513.4286,-0.5969
9.6174,-513.852,-0.3796
4.485,-512.1586,-0.155
6.6175,-515.0162,-0.4797
8.4362,-514.0637,-0.376
6.812,-513.0053,-0.2734
8.4403,-512.5819,-0.603
7.0867,-513.6403,-0.2429
5.945,-512.5819,-0.0146
8.1622,-512.5819,-0.6665
5.4324,-515.2279,-0.2356
9.8976,-513.217,-0.3589
7.0099,-514.5929,-0.5261
7.5681,-513.217,-0.2026
12.3501,-514.0637,0.0513
2.5105,-513.852,-0.5066
9.8207,-515.0162,-0.2808
8.0817,-512.5819,-0.3992
9.4232,-512.5819,-0.5908
7.6847,-514.8046,-0.5566
7.0072,-511.206,-0.0696
8.0817,-514.8046,-0.5811
5.4315,-514.0637,-0.1917
10.6815,-512.7936,-0.1465
5.1553,-513.4286,-0.5249
6.8146,-513.4286,-0.5164
7.5681,-513.4286,-0.1147
5.5466,-515.4396,-0.7715
8.7521,-513.852,0.1807
5.8308,-512.3702,0.2222
6.4222,-515.2279,0.3186
10.291,-514.5929,0.3638
4.0865,-512.7936,0.2832
13.3376,-512.7936,-0.1135
10.8857,-513.4286,0.4187
7.2104,-512.5819,0.4956
10.8103,-512.3702,-0.1196
5.2349,-514.8046,0.2161
6.6981,-512.5819,-0.0867
6.4956,-514.3812,0
8.0795,-513.217,0.2673
6.4233,-514.0637,0.2612
5.6268,-514.8046,-0.0085
7.6838,-515.4396,0.2295
6.8138,-513.6403,0.2771
8.0826,-513.852,0.1892
10.4948,-515.6513,0.2393
7.3695,-511.6294,0.1941
8.3575,-514.8046,0.1282
5.7513,-514.0637,0.4761
10.2955,-512.1586,0.4248
8.2726,-512.7936,0.0256
3.8908,-513.0053,0.4236
12.4296,-513.0053,0.3247
7.5648,-515.2279,0.0171
6.8934,-514.5929,0.2209
7.0099,-513.852,0.1526
8.2735,-515.4396,-0.0488
8.6301,-513.6403,0.3772
5.2357,-514.5929,0.5017
8.2712,-513.217,-0.2844
7.2124,-513.852,-0.5347
6.0278,-512.7936,0.0891
10.2927,-513.217,-0.1843
9.6954,-515.0162,-0.6958
7.3715,-513.217,-0.3149
7.2124,-515.2279,-0.4187
8.6292,-515.0162,-0.1794
9.7007,-515.863,0.3748
7.9638,-513.852,0.0867
6.8915,-513.217,-0.3308
8.4339,-514.3812,0.1086
7.5701,-512.5819,0.1843
8.9484,-515.6513,-0.4602
3.4941,-512.5819,0.4443
10.8928,-513.217,-0.0305
8.8317,-514.3812,-0.4333
7.5648,-512.7936,-0.1477
4.8394,-513.217,-0.2881
2.705,-515.0162,-0.5786
9.8986,-515.0162,-0.3247
5.3505,-513.6403,-0.0537
6.3003,-514.0637,-0.4407
7.3735,-512.3702,-0.1746
7.2892,-514.8046,-0.2014
10.0216,-513.852,-0.4028
9.8137,-513.0053,-0.3271
8.8365,-512.3702,-0.0073
10.4891,-513.6403,-0.7434
6.425,-512.3702,-0.3003
12.0752,-512.5819,-0.1697
4.8394,-515.0162,-0.5029
9.4258,-513.217,0.2002
8.3553,-514.8046,0.1208
6.8885,-515.0162,0.2014
6.301,-515.6513,0.2039
4.7603,-513.6403,0.1208
8.277,-513.217,0.1563
6.8146,-514.0637,0.5469
7.2104,-512.3702,0.6042
7.0118,-515.2279,-0.1904
7.5627,-512.5819,0.498
8.5496,-513.217,-0.2673
11.6785,-514.0637,0.3345
7.564,-512.7936,-0.0452
10.6861,-513.4286,0.2148
6.8941,-515.0162,-0.1331
9.7033,-515.0162,0.1794
6.8941,-513.4286,0.2356
5.2363,-513.852,0.3198
12.5468,-512.3702,0.4114
7.8821,-514.5929,0.1978
6.4963,-513.6403,0.249
5.9475,-512.7936,0.5054
6.8138,-512.1586,0.4492
7.9638,-513.217,0.0476
4.838,-512.1586,0.1392
5.9498,-511.9469,0.144
5.7475,-514.8046,-0.0659
9.027,-512.7936,0.0598
7.3715,-514.5929,0.155
7.0856,-513.217,0.343
4.2901,-513.852,0.3186
6.3003,-514.3812,0.3772
11.0822,-515.6513,-0.0696
4.8394,-514.0637,-0.7117
4.5658,-512.7936,-0.1917
12.0732,-515.863,-0.304
6.697,-513.0053,-0.5396
9.2208,-513.6403,-0.5408
7.008,-514.5929,-0.0488
7.3727,-513.0053,-0.7385
8.9484,-513.6403,-0.3235
5.4301,-515.2279,-0.3467
12.4276,-515.0162,-0.5042
7.0894,-513.4286,-0.5188
6.6175,-513.852,-0.061
6.896,-512.1586,-0.7129
9.2208,-514.5929,-0.3601
8.1635,-513.6403,-0.0391
6.1034,-513.0053,-0.5151
7.6817,-512.5819,0.1672
6.4956,-513.852,-0.1196
4.7616,-512.5819,-0.5017
10.9665,-512.3702,-0.459
7.6797,-514.8046,-0.2979
7.0925,-512.7936,-0.6799
10.291,-514.3812,-0.3955
6.2993,-513.0053,-0.0488
8.3575,-513.852,-0.6628
6.8923,-513.852,-0.2515
12.5434,-515.0162,-0.3723
7.29,-513.217,-0.4968
7.0875,-513.217,-0.5786
11.2794,-515.4396,0.0269
5.1562,-511.6294,-0.675
8.4371,-514.8046,-0.3577
5.4324,-514.5929,-0.3528
8.5482,-512.7936,-0.5713
7.7613,-513.852,0.3992
5.3534,-515.0162,-0.0281
11.4801,-515.0162,0.0549
8.0782,-513.4286,0.3442
6.7007,-514.0637,0.4358
7.2136,-512.3702,-0.1794
3.7756,-515.0162,0.1501
9.7033,-513.852,0.3503
7.4852,-513.0053,-0.0488
8.6269,-513.0053,0.1501
8.5506,-513.852,0.2515
7.7642,-512.7936,0.3516
11.0852,-512.7936,0.0549
5.3514,-515.0162,0.1465
11.6785,-513.217,-0.177
6.1057,-514.5929,0.3406
7.566,-513.217,0.3943
8.0817,-514.0637,-0.0281
5.9466,-514.0637,0.2783
9.0294,-515.6513,0.1331
3.8898,-513.6403,-0.2783
5.2371,-513.6403,0.3247
9.7022,-515.2279,0.2026
6.6175,-511.6294,0.1123
7.5689,-514.5929,0.1965
9.8933,-514.8046,0.1892
6.6963,-513.0053,0.144
11.084,-513.4286,0.2014
8.3566,-514.0637,0.2563
10.0929,-513.4286,0.1282
5.9459,-515.4396,0.4626
8.16,-513.852,-0.5396
9.6253,-512.7936,-0.2588
5.2349,-515.4396,-0.5688
9.3478,-514.3812,-0.2588
7.7634,-513.852,-0.3284
7.3707,-512.7936,-0.7153
6.2993,-514.0637,-0.5127
5.3514,-512.5819,0.0635
8.3575,-512.5819,-0.636
5.0319,-515.0162,-0.2588
6.424,-513.217,-0.2454
11.4819,-514.3812,-0.6775
7.4852,-513.217,-0.4944
10.6066,-514.5929,-0.0891
8.1591,-513.6403,-0.6592
8.0817,-515.4396,-0.2747
8.7484,-513.6403,-0.3308
5.6283,-513.4286,-0.4358
13.6899,-515.2279,-0.4834
9.3427,-512.1586,-0.1074
6.2993,-514.8046,-0.6091
7.3715,-515.0162,-0.3027
5.7506,-513.4286,-0.0293
5.8324,-513.0053,-0.675
6.3003,-514.3812,-0.4077
9.027,-513.217,-0.1465
7.0099,-515.4396,-0.802
5.4345,-515.0162,0.0269
9.5457,-514.5929,-0.1538
9.1387,-514.5929,-0.3687
6.302,-513.4286,-0.1929
10.8887,-513.852,0.0623
6.8127,-513.4286,-0.4419
8.7555,-516.0746,-0.0635
4.0876,-512.5819,0.3259
10.2983,-512.7936,0.2246
8.7507,-515.2279,0.3516
5.7482,-513.6403,0.26
10.6832,-514.3812,-0.2856
4.8367,-513.6403,-0.2563
6.0271,-515.0162,-0.354
8.0795,-513.217,-0.1514
8.0804,-515.4396,-0.2087
8.6315,-513.6403,-0.0195
4.7577,-513.0053,0.0317
10.4891,-514.5929,-0.1318
8.4371,-511.9469,-0.0806
4.9537,-514.0637,0.0916
7.9647,-514.8046,0.1794
8.1569,-513.4286,0.3967
8.7545,-513.217,-0.1331
6.2191,-514.8046,-0.4187
6.4938,-513.4286,-0.2625
11.3589,-515.6513,-0.177
7.9647,-515.2279,-0.5042
10.0206,-515.2279,-0.365
6.2198,-514.5929,-0.332
8.3566,-513.217,-0.1807
8.9523,-513.6403,-0.1294
4.3673,-513.0053,0.1038
9.0294,-515.6513,-0.1904
7.3707,-511.9469,-0.0378
7.9625,-512.7936,0.0708
5.2363,-514.0637,0.1831
5.7491,-511.9469,-0.5798
5.632,-513.4286,0.2441
0.7753,-510.1476,0.6836
2.6303,-506.1257,0.6909
3.779,-503.0564,-0.2612
5.4365,-497.9761,0.6641
2.9026,-497.7643,-0.3564
3.2222,-494.5892,0.5872
7.5701,-494.5892,-0.5017
4.9564,-494.3775,-0.0647
7.8902,-494.5892,0.0757
8.8341,-492.8957,-0.2209
6.4991,-492.5782,-0.5493
9.8191,-491.9432,0.0317
6.8138,-493.3191,-0.4138
9.2248,-492.3665,-0.1062
5.2386,-492.8957,0.1904
8.5552,-495.9651,-0.5103
6.5005,-494.5892,0.1794
3.6976,-493.5308,-0.5688
8.5543,-491.0964,-0.0391
5.433,-494.3775,0.127
8.3566,-493.1074,-0.0977
6.6186,-492.3665,-0.343
6.0229,-495.1184,-0.1514
10.217,-493.5308,-0.1587
4.679,-494.3775,-0.675
9.6253,-492.3665,0.1135
5.7513,-495.5417,-0.2588
5.9482,-493.9541,-0.2368
7.7621,-492.3665,-0.0354
6.0245,-492.1548,0.1221
6.302,-493.5308,-0.4272
7.008,-493.9541,-0.2625
6.8157,-493.3191,0.1843
5.9459,-495.5417,-0.6165
5.7497,-493.5308,0.0537
9.9024,-492.5782,0.4553
5.4315,-491.0964,0.1343
10.6077,-492.3665,-0.0037
7.5681,-494.1658,-0.3357
7.9647,-494.3775,-0.1965
7.6826,-493.5308,0.1123
5.3549,-492.1548,-0.3003
9.7022,-495.1184,-0.6567
6.8146,-492.1548,0.2966
6.8934,-492.8957,-0.4895
6.2191,-494.5892,-0.2966
7.566,-493.7425,0.2209
6.0271,-492.3665,0.0037
7.4885,-492.1548,-0.166
7.2939,-495.9651,0.0525
5.1562,-494.5892,-0.4626
6.7007,-494.1658,-0.3906
7.3727,-492.8957,0.177
6.2198,-493.5308,-0.531
9.7022,-491.5198,0.061
4.289,-492.3665,0.3394
6.4222,-495.5417,-0.2612
3.5727,-494.8008,-0.1794
7.9647,-493.9541,0.0256
7.9668,-491.0964,-0.0073
6.8164,-494.3775,-0.6213
6.3037,-492.1548,0.2075
8.4348,-492.1548,-0.6409
6.4991,-494.5892,-0.271
7.6817,-493.3191,0.2795
6.6988,-493.7425,-0.1147
7.4873,-492.3665,-0.1587
5.0324,-495.9651,-0.1721
10.4919,-494.3775,-0.1624
4.5633,-495.33,-0.1709
9.3478,-492.8957,-0.1086
7.3735,-493.1074,-0.8154
7.566,-494.1658,-0.1453
7.7655,-493.9541,0.0537
9.3462,-494.1658,0.1587
7.3727,-495.5417,0.26
9.2283,-495.33,-0.3027
4.1672,-492.1548,-0.3906
11.7581,-493.3191,0.0269
5.8293,-493.5308,-0.1563
8.0817,-493.9541,-0.4004
8.076,-493.1074,0.321
6.2241,-492.5782,-0.4492
7.3727,-494.5892,-0.2478
7.4873,-492.5782,0.2844
7.9668,-493.5308,-0.1208
6.105,-495.1184,0.1379
7.5689,-494.3775,0.2905
10.6094,-491.7315,-0.6592
9.6211,-492.1548,-0.6067
8.4371,-494.8008,0.0659
5.6237,-494.5892,-0.481
8.2802,-495.33,0.1099
3.697,-495.9651,0.3577
6.2214,-495.5417,-0.2563
5.8318,-492.1548,-0.1746
4.5645,-493.3191,0.1001
7.3715,-493.9541,-0.3052
4.4862,-494.1658,-0.293
7.0053,-493.3191,0.3235
10.8121,-492.3665,-0.5017
6.0261,-494.8008,0.1758
7.4893,-492.5782,-0.21
10.6832,-493.7425,-0.0793
7.6859,-493.9541,0.0488
7.0894,-494.5892,-0.0806
5.3534,-492.5782,0.0024
8.8341,-492.5782,-0.0403
4.4842,-492.8957,-0.6067
6.8941,-493.7425,-0.509
7.292,-494.1658,0.5139
6.2225,-494.5892,-0.6494
7.2163,-495.33,0.1245
4.7598,-493.3191,-0.2356
9.6237,-493.7425,-0.4517
6.6999,-492.1548,0.0513
9.7022,-495.33,0.1685
8.6315,-493.7425,-0.1758
3.4149,-493.5308,-0.2417
12.4344,-494.5892,-0.0244
5.5481,-493.3191,-0.4163
5.7497,-494.1658,0.2405
6.0245,-493.3191,0.0366
4.4867,-493.7425,-0.083
8.8351,-492.8957,-0.3894
6.8941,-492.1548,-0.2429
6.0278,-493.1074,-0.498
9.1437,-494.5892,-0.0195
7.29,-495.33,-0.0977
9.1462,-494.1658,-0.7874
7.0875,-494.3775,0.2087
8.7545,-493.1074,-0.2356
4.9537,-493.1074,-0.3711
5.5481,-492.3665,0.0452
7.0856,-495.33,0.0952
7.5681,-493.7425,0.1501
8.2779,-492.8957,0.1733
5.9459,-495.33,-0.3174
8.7555,-493.1074,0.1758
12.9412,-494.3775,-0.4346
5.2349,-492.1548,-0.7434
11.485,-494.5892,0.0916
5.7491,-493.9541,-0.1318
9.0294,-492.3665,-0.0073
7.566,-492.3665,-0.0305
5.8324,-493.9541,-0.094
8.9484,-494.5892,-0.5396
5.1581,-493.3191,-0.1868
7.4905,-495.1184,0.0342
6.425,-492.8957,-0.4871
7.0099,-492.5782,0.1685
8.4385,-491.9432,-0.4578
8.2757,-494.8008,-0.2307
5.0374,-495.33,0.5237
5.5487,-493.3191,0.0598
8.1635,-495.33,-0.1233
4.9564,-492.1548,-0.0806
5.9459,-494.3775,0.0098
7.7621,-492.1548,-0.8069
5.0333,-493.7425,-0.1501
7.4865,-493.9541,0.2502
4.3692,-492.8957,-0.0671
7.883,-493.5308,0.2051
9.3488,-493.9541,-0.2869
6.0261,-494.8008,-0.4895
8.2793,-493.1074,-0.0732
8.4339,-493.7425,-0.5859
7.966,-492.3665,-0.3308
8.3521,-493.5308,0.1074
9.1487,-491.9432,-0.5615
8.8317,-492.5782,-0.0977
7.008,-495.9651,0.1758
7.4893,-495.1184,0.0037
4.485,-493.9541,0.1233
6.0245,-491.5198,0.2466
3.414,-494.8008,-0.4407
7.566,-492.8957,-0.1648
9.8191,-492.3665,-0.2795
6.3003,-495.1184,-0.6995
10.217,-493.7425,0.4443
10.0902,-493.9541,-0.1672
6.6203,-492.8957,-0.105
9.5457,-496.1768,0.116
5.7513,-494.3775,-0.1343
10.2955,-493.3191,-0.6409
4.759,-491.9432,-0.4224
6.8164,-493.5308,0.2002
7.2104,-493.1074,-0.7617
5.2371,-493.5308,0.2979
6.8971,-496.6001,-0.3931
5.2391,-495.1184,-0.0281
6.2198,-493.9541,0.5286
8.2757,-491.3081,0.0281
8.1569,-494.8008,-0.3723
8.6301,-493.3191,-0.0244
4.485,-492.5782,-0.3577
8.4394,-495.33,-0.6714
6.0261,-493.5308,0.4114
6.0271,-494.3775,-0.6897
7.5689,-492.1548,-0.1526
5.7497,-493.7425,0.2014
6.4981,-494.8008,-0.1367
3.8913,-494.3775,0.2185
7.7571,-491.9432,-0.2478
12.1475,-491.9432,-0.4053
9.3427,-494.3775,-0.1526
8.7545,-494.1658,0.0635
7.9638,-494.3775,-0.5298
8.6301,-494.8008,0.3296
9.2223,-494.5892,-0.1501
5.3543,-491.5198,-0.2625
6.4945,-492.3665,0.05
5.3514,-494.1658,0.2991
9.2223,-494.3775,-0.2283
4.5638,-492.8957,-0.0977
5.3534,-493.5308,-0.5322
9.1477,-494.8008,-0.2759
6.0271,-493.3191,-0.1306
7.4913,-493.9541,-0.4358
4.9551,-493.7425,0.1196
8.3566,-494.5892,-0.0684
7.6847,-493.5308,-0.2454
4.838,-493.3191,0.2393
9.8949,-493.3191,0.0574
4.0876,-494.3775,-0.2588
4.0854,-494.5892,-0.0671
5.5487,-495.33,-0.0903
3.4941,-495.5417,-0.6909
8.4371,-493.3191,-0.0012
4.682,-493.9541,-0.6848
7.0894,-491.9432,0.2148
10.0885,-495.7534,0.0964
5.6298,-493.7425,-0.2002
9.6174,-493.1074,-0.1685
7.3727,-495.7534,-0.1074
7.4873,-494.1658,-0.4333
6.4268,-493.9541,-0.3503
4.0872,-492.5782,0.293
6.3037,-496.1768,-0.6824
5.2377,-494.3775,0.1965
7.1709,-493.3191,-0.1904
9.7007,-491.9432,-0.2576
5.6277,-493.3191,0.4907
9.4258,-492.5782,0.1074
5.8286,-492.5782,-0.3296
7.0137,-495.9651,-0.1611
5.2391,-494.5892,-0.1709
10.2187,-493.5308,-0.6677
7.3735,-490.8848,0.2271
4.8394,-494.3775,0.0061
9.8164,-492.8957,-0.3162
5.9482,-492.3665,0.21
5.036,-495.1184,-0.1685
8.0817,-493.3191,-0.5627
7.0914,-494.5892,-0.1416
7.2116,-492.3665,-0.1208
5.1562,-495.33,-0.6897
9.7033,-493.9541,-0.0098
5.2343,-492.3665,0.1343
8.4385,-492.3665,-0.2905
8.2748,-493.9541,0.2063
7.2144,-494.3775,0.2991
7.4885,-493.9541,0.0708
7.1682,-494.1658,0.4089
10.0913,-493.9541,-0.343
5.7528,-493.9541,-0.2002
7.0053,-490.8848,-0.0403
5.352,-491.9432,-0.6506
5.5466,-494.1658,-0.1575
9.0329,-494.3775,0.2356
4.0876,-493.9541,-0.1709
7.5668,-492.1548,-0.0476
10.488,-495.1184,-0.0806
6.8971,-492.3665,-0.2979
7.8851,-492.8957,-0.6165
6.4222,-494.8008,0.2417
9.1437,-493.5308,-0.2893
6.2208,-492.5782,0.1196
5.6268,-492.3665,-0.0073
4.4842,-495.9651,-0.2954
4.9556,-494.5892,0.1965
7.6859,-493.9541,0.3979
5.6283,-492.5782,-0.4443
10.4124,-493.3191,-0.5066
7.3707,-491.7315,0.1208
10.2115,-492.3665,-0.575
9.0294,-495.7534,-0.293
4.8394,-494.8008,0.4578
12.0811,-493.9541,-0.2417
6.425,-491.3081,-0.2966
6.4222,-494.5892,-0.0269
6.424,-492.5782,-0.5737
7.0099,-492.3665,-0.5103
8.0848,-494.8008,-0.4089
6.3037,-493.5308,-0.4932
8.7578,-494.1658,0.1563
8.16,-492.3665,-0.2734
7.6805,-493.9541,-0.199
7.9668,-495.5417,0.4858
5.7506,-495.33,0.0769
10.2983,-492.8957,-0.5017
2.9006,-492.8957,-0.1221
7.2116,-493.9541,-0.2844
5.6268,-493.7425,-0.354
5.8308,-493.9541,0.2039
9.8191,-495.5417,-0.4431
5.3534,-495.33,0.0171
6.6988,-492.1548,0.127
13.0208,-493.3191,-0.2271
6.8923,-493.5308,-0.1257
10.8103,-494.1658,0.3088
5.5487,-493.3191,-0.3027
8.4348,-492.5782,-0.5359
7.3695,-494.5892,0.2136
5.2391,-492.5782,-0.5444
6.6999,-493.7425,0.2368
5.6292,-495.1184,0.0745
6.2241,-494.3775,0.0574
7.4865,-491.5198,-0.1746
9.6201,-491.0964,0.0549
11.1678,-493.9541,-0.3235
8.6301,-493.7425,-0.5835
8.552,-494.1658,0.1929
4.3692,-493.5308,-0.3308
11.1666,-493.7425,-0.2551
6.4963,-490.8848,0.3027
6.4981,-492.1548,-0.1038
5.3529,-495.1184,-0.1477
4.6807,-495.1184,0.3748
8.4348,-494.3775,-0.2734
6.4963,-493.3191,-0.0085
8.7521,-494.1658,-0.3088
5.9466,-492.8957,-0.5164
8.5529,-493.7425,0.0977
4.8394,-492.5782,0.0049
8.9484,-493.3191,-0.1074
5.5496,-493.1074,0.0647
3.8919,-491.9432,-0.05
8.8351,-493.5308,-0.6738
7.2116,-495.1184,-0.4077
5.7497,-495.5417,0.47
8.7555,-493.5308,-0.5981
5.2349,-493.5308,0.1111
10.6048,-493.1074,-0.2734
5.4309,-493.1074,-0.3406
9.6227,-492.8957,0.2917
7.4913,-495.5417,0.011
6.2231,-495.1184,-0.2332
6.4991,-492.8957,-0.2454
8.1591,-494.1658,-0.2271
7.76,-493.5308,-0.5383
9.4258,-493.9541,0.0989
5.8286,-492.8957,0.0122
7.5648,-492.8957,0.0549
5.7497,-493.9541,0.3699
7.9668,-492.5782,-0.2808
6.4921,-493.7425,-0.5005
6.8164,-495.33,0.1367
6.0294,-495.33,-0.0574
7.008,-492.3665,-0.5786
11.1618,-492.5782,0.0378
9.3452,-493.7425,-0.3564
9.7022,-493.7425,-0.3503
8.7531,-494.1658,0.3918
3.696,-495.33,-0.2209
6.1084,-495.33,0.3015
4.838,-493.5308,-0.0623
6.2225,-494.8008,-0.2197
4.565,-492.1548,0.2063
5.4324,-494.5892,-0.4529
8.0839,-492.5782,-0.6445
6.8157,-493.7425,0.2209
7.2124,-494.1658,-0.2271
7.3727,-492.8957,0.2832
9.2248,-493.7425,0.26
6.4956,-493.9541,-0.2075
6.8934,-494.8008,-0.4712
4.567,-492.8957,0.0903
4.8399,-493.1074,-0.3235
7.8885,-492.1548,-0.3833
5.2357,-493.3191,0.3979
6.1034,-493.7425,-0.6897
9.3478,-495.1184,-0.1282
4.485,-495.33,0.3613
9.8976,-493.3191,-0.0696
6.109,-493.7425,-0.2527
10.0967,-491.3081,-0.0269
8.8341,-493.9541,-0.2356
4.5645,-492.5782,-0.7727
6.6221,-492.5782,-0.1538
6.4222,-493.9541,0.2136
7.3727,-492.8957,-0.0366
7.4873,-493.7425,0.1404
8.6325,-492.5782,-0.1892
8.9533,-493.1074,-0.5908
9.1427,-492.8957,-0.3271
9.2248,-491.9432,0.0073
4.5645,-493.3191,-0.4858
13.0278,-493.5308,0.2661
1.6435,-493.1074,-0.0562
2.5135,-488.2388,0.376
-1.5633,-484.4286,0.1672
2.6296,-480.6183,-0.0574
9.8228,-481.3592,0.2966
4.8438,-476.9139,0.2783
6.6254,-476.4906,0.3711
9.3513,-473.8446,-0.5615
5.4354,-472.6804,-0.1306
6.4275,-472.892,0.0452
9.2283,-474.6913,-0.3833
8.0817,-473.8446,-0.3357
3.697,-475.3264,0.0269
6.425,-473.1037,-0.0757
6.6186,-473.8446,-0.2869
5.7513,-473.6329,0.3784
9.2233,-471.6219,-0.7031
8.8351,-474.903,-0.2112
10.0233,-472.892,0.1038
11.3571,-473.3154,-0.4382
11.1666,-474.0562,-0.5042
7.2136,-471.1986,0.0891
9.7049,-475.3264,0.033
5.6283,-472.4687,-0.3052
4.565,-476.0672,-0.1904
6.2225,-474.2679,-0.1941
4.292,-473.1037,-0.3137
5.5466,-474.4796,0.0854
5.159,-472.257,-0.0842
7.0129,-474.4796,-0.4932
9.3452,-472.4687,0.1697
5.7522,-472.892,-0.1477
6.3044,-472.892,-0.2136
11.2794,-474.6913,-0.127
5.3549,-472.0453,-0.1501
4.9564,-473.8446,-0.1367
7.3735,-472.892,0.2588
5.6262,-473.6329,-0.0574
4.2878,-474.0562,-0.6824
5.8334,-472.0453,0.1172
7.7621,-472.892,-0.2881
9.4273,-472.257,-0.5518
8.3598,-474.6913,-0.0854
7.5709,-472.4687,-0.0146
7.4905,-473.6329,-0.1453
3.4149,-472.0453,0.387
7.9625,-473.1037,-0.1892
4.2901,-474.903,-0.6531
3.697,-472.892,0.072
6.8138,-474.4796,-0.0854
7.5648,-472.892,-0.2515
6.109,-473.6329,0.1868
10.8103,-474.2679,-0.6055
8.5506,-471.6219,-0.1929
7.566,-475.538,0.1941
10.4936,-473.1037,0.3027
9.8976,-476.7022,-0.6165
6.6203,-474.4796,-0.0781
5.0365,-473.6329,0.0574
7.9681,-474.6913,-0.5798
6.6157,-472.892,-0.26
5.9443,-474.4796,0.022
7.0887,-472.6804,-0.0977
7.2124,-473.1037,-0.0317
6.424,-473.8446,0.1086
7.2144,-474.903,-0.5835
9.2283,-472.0453,-0.022
9.4299,-474.2679,-0.3455
7.5709,-472.6804,0.2014
9.2248,-474.2679,-0.5579
7.0129,-474.0562,0.0806
5.6298,-472.257,-0.094
4.0861,-473.3154,-0.3003
5.0352,-472.257,0.2625
5.7538,-475.1147,-0.4041
7.2124,-472.4687,-0.2417
7.3687,-474.2679,0.3674
6.6988,-472.4687,-0.1172
9.4309,-473.6329,-0.5627
8.3553,-474.6913,0.0952
5.5502,-472.4687,-0.1453
6.4963,-474.903,-0.5139
9.1427,-472.892,0.1111
6.1024,-474.0562,-0.2197
3.7762,-474.0562,-0.1392
7.4852,-471.6219,0.4126
7.2104,-474.6913,-0.2087
7.9638,-472.257,-0.6067
10.4948,-475.1147,-0.0403
10.4152,-473.3154,-0.155
9.8976,-472.6804,-0.1648
7.2932,-474.0562,0.2148
8.3553,-472.4687,-0.4236
7.6826,-474.4796,-0.1965
5.9475,-472.4687,0.1184
5.0352,-472.892,-0.0696
5.7506,-473.8446,-0.6641
7.011,-474.0562,0
8.7531,-472.0453,0.3198
7.0118,-473.8446,-0.3162
7.4921,-472.6804,0.1526
9.4299,-473.8446,-0.1941
7.0914,-474.0562,-0.3137
3.698,-472.257,0.2356
8.3575,-473.1037,-0.144
5.0352,-472.4687,-0.4578
6.4222,-474.903,0.0989
6.4956,-472.6804,0.0757
7.4865,-474.0562,-0.4578
6.8941,-472.4687,-0.0732
6.8164,-473.8446,-0.3833
7.5689,-475.1147,-0.3345
8.4371,-472.6804,0.1086
